track_uri,track_name,artist_uri_1,artist_uri_2,artist_uri_3,artist_uri_4,artist_uri_5,artist_uri_6,artist_uri_7,artist_name_1,artist_name_2,artist_name_3,artist_name_4,artist_name_5,artist_name_6,artist_name_7,album_uri,album_name,album_artist_uri_1,album_artist_uri_2,album_artist_uri_3,album_artist_name_1,album_artist_name_2,album_artist_name_3,album_release_date,album_image_url,track_number,duration,track_preview_url,explicit,popularity
spotify:track:7lIr3vVhpDkU5mQEDcnA0S,Intro,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,1,00:19,https://p.scdn.co/mp3-preview/21c88c64653c597d90f4326503cc70cb6a6dcd94?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,13
spotify:track:0IW0qaeyxL5Et4UG2MrJKB,We Don't Care,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,2,04:00,https://p.scdn.co/mp3-preview/5b1f1dfcba18fd0075ec3c4a46df9d85f07dc6a4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:7wL7Lb8Q3aYyq6gmRL0PZq,Graduation Day,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,3,01:22,https://p.scdn.co/mp3-preview/de2636b3a155633270b0b19e088cbd6a3e62ca77?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,54
spotify:track:5SkRLpaGtvYPhw02vZhQQ9,All Falls Down,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:1lE6SEy8f84Zhjvp7r8yTD,,,,,,Kanye West, Syleena Johnson,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,4,03:44,https://p.scdn.co/mp3-preview/1d85eddad1a4210fe3224afacb5e785c614b7b9b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,80
spotify:track:1ko2NuvWlQdxtNRc8QQzmT,Spaceship,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:2hZ6jVi1cao5VlJHAEPzU7, spotify:artist:5KkgZ31b9eDwkvo9oMIrSm,,,,,Kanye West, GLC, Consequence,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,6,05:24,https://p.scdn.co/mp3-preview/62c63c5257497782ea772e132e76866bec9c69d9?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:5g1vtHqi9uV7xtYeCcFOBx,Jesus Walks,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,7,03:14,https://p.scdn.co/mp3-preview/7de14d643e8119c91b2a9c7a48bbe16fdb61481f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,71
spotify:track:34j4OxJxKznBs88cjSL2j9,Never Let Me Down,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:0hKpvarswO34Ks5iPNmEXn,,,,,Kanye West, JAY-Z, J. Ivy,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,8,05:24,https://p.scdn.co/mp3-preview/cbc1e9f30f1cfde573c40cfbfe1a3f43536aac5f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:5b2FFKC64kxqcfaFnIZxoM,Get Em High,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0lEssBAxQl2In4RpaB1C2Y, spotify:artist:2GHclqNVjqGuiE5mA7BEoc,,,,,Kanye West, Talib Kweli, Common,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,9,04:49,https://p.scdn.co/mp3-preview/eaf9f06a7f368a5fddce97356aa23711248a9497?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,59
spotify:track:2a1JSfTePKhysdIif2bzut,Workout Plan,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,10,00:46,https://p.scdn.co/mp3-preview/1beb3b0704aebd391bd2bfc41bf8519fdd261e2d?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50
spotify:track:1Vp4St7JcXaUoJcIahtf3L,The New Workout Plan,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,11,05:23,https://p.scdn.co/mp3-preview/5e6bfd05f9cbd695511fd5ecbf1b1a7bc16c1304?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:3A4cpTBPaIQdtPFb5JxtaX,Slow Jamz,spotify:artist:6vbY3hOaCAhC7VjucswgdS, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w,,,,,Twista, Kanye West, Jamie Foxx,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,12,05:17,https://p.scdn.co/mp3-preview/b37ed3a6bd4cda8b6090dfa0fc83d6bdcdde2c63?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,72
spotify:track:4KFY4EEv9CN6ivrzD6vEvg,Breathe In Breathe Out,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3ipn9JLAPI5GUEo4y4jcoi,,,,,,Kanye West, Ludacris,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,13,04:07,https://p.scdn.co/mp3-preview/7cb05a4412d27d3a0fccc403168ee5293fc4e579?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,56
spotify:track:25mwJPzWVmS2yronBNQJF1,School Spirit Skit 1,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,14,01:19,https://p.scdn.co/mp3-preview/6527b268121ad16ea448d2a3326d395f82401697?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,48
spotify:track:1th3G3okofWlvGWAAR7Y4V,School Spirit,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,15,03:02,https://p.scdn.co/mp3-preview/280429964e449fe5b04b61652f9683d2e5321357?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56
spotify:track:5MAY7XyW322jMwLDtBQgsZ,School Spirit Skit 2,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,16,00:44,https://p.scdn.co/mp3-preview/f9783a3548783c0dc8eb4b36272763c43e53b653?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,48
spotify:track:4BhwlQ9mTwhFGXpQvP9JTV,Lil Jimmy Skit,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,17,00:54,https://p.scdn.co/mp3-preview/e0c4f1ffe3c21996a4e7253025ae1ef396bf3542?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,48
spotify:track:62wtttQzoIA9HnNmGVd9Yq,Two Words,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0Mz5XE0kb1GBnbLQm2VbcO, spotify:artist:2Jwr7hGoSNK3S3QBxh3T0z, spotify:artist:7Cp14KBRtDwGucKNPUyT11,,,,Kanye West, Mos Def, Freeway, The Boys Choir Of Harlem,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,18,04:26,https://p.scdn.co/mp3-preview/6e66b218a3826e71343bb5eb1d013d4d27cf9747?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61
spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,Through The Wire,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,19,03:41,https://p.scdn.co/mp3-preview/8aff6ca28d28f904361d5cc440aa0b8255ee2630?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75
spotify:track:5DBmXF7QO43Cuy9yqva116,Family Business,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,20,04:39,https://p.scdn.co/mp3-preview/74cbb7c8b5697df2e74ba8e73159160e32c0e76e?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,66
spotify:track:7iOhWWYjhhQiXzF4o4HhXN,Last Call,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:4Uv86qWpGTxf7fU7lG5X6F,The College Dropout,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-02-10,https://i.scdn.co/image/ab67616d0000b27325b055377757b3cdd6f26b78,21,12:41,https://p.scdn.co/mp3-preview/815839898a18df892138f0f7fece285c0666e702?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,59
spotify:track:5fBDppqLHDC1VQ8x4UxMru,Heavy Hitters - Dirty,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:2hZ6jVi1cao5VlJHAEPzU7,,,,,,Kanye West, GLC,,,,,,spotify:album:35EZOI24V46r3DBwgMSqOd,All Falls Down,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2004-01-01,https://i.scdn.co/image/ab67616d0000b2737ac57a92eb24ee7907a715aa,3,03:58,https://p.scdn.co/mp3-preview/1c4ce4554f420760ae5b85a2f2f5742edcfc4ce1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,28
spotify:track:62KeM7jbmYvzT5FycdiQeS,Wake Up Mr. West,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,1,00:42,https://p.scdn.co/mp3-preview/50ab677c93e38e92e96437b9dd598a0457b4d17d?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50
spotify:track:6yIjtVtnOBeC8SwdVHzAuF,Heard 'Em Say,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4bYPcJP5jwMhSivRcqie2n,,,,,,Kanye West, Adam Levine,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,2,03:24,https://p.scdn.co/mp3-preview/a87ae609316c7db82b8e2208acf9602d952b4ea2?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:2dxjKgT0li4qBI3QwuN9Ih,Touch The Sky,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:01QTIT5P1pFP3QnnFSdsJf,,,,,,Kanye West, Lupe Fiasco,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,3,03:57,https://p.scdn.co/mp3-preview/05f4107c0ca168d5ae559932ccfc3b3f0ec84d51?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73
spotify:track:1PS1QMdUqOal0ai3Gt7sDQ,Gold Digger,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:7LnaAXbDVIL75IVPnndf7w,,,,,,Kanye West, Jamie Foxx,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,4,03:28,https://p.scdn.co/mp3-preview/bed94a53c79ec7d703f9f60c900f1335b5370253?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,81
spotify:track:164al00XRSLWG6h4hc12bD,Skit #1,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,5,00:34,https://p.scdn.co/mp3-preview/aad41436ed2a1c4a4eb11b7ed3fb8c91f8ebc1f8?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,49
spotify:track:6vB49BJ70zBpDrrAPwdaB8,Drive Slow,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0k7Xl1pqI3tu8sSEjo5oEg, spotify:artist:2hZ6jVi1cao5VlJHAEPzU7,,,,,Kanye West, Paul Wall, GLC,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,6,04:32,https://p.scdn.co/mp3-preview/e201aeecd0c1e0a37d0ea9d03c9423dc78f9e3d8?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,60
spotify:track:0TzIHqhAbvYR6qJKrMMFlk,My Way Home,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:2GHclqNVjqGuiE5mA7BEoc,,,,,,Kanye West, Common,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,7,01:43,https://p.scdn.co/mp3-preview/9aee5b26c02d15b3e865734d71effeb696795604?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,54
spotify:track:4fRTe59xEeNHT4uyAGsV27,Crack Music,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0NbfKEOTQCcwd6o7wSDOHI,,,,,,Kanye West, The Game,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,8,04:31,https://p.scdn.co/mp3-preview/5c2a6489e1e4e3c7dabcff709b5f575f7cdbc4f1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,53
spotify:track:2DHNCWZYmVr1Lv08q5b0kB,Roses,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,9,04:06,https://p.scdn.co/mp3-preview/f12000d2967721fb50ec9a55b877423a1e11c0fa?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61
spotify:track:25K9cWrxNv991UYiOzBJqR,Bring Me Down,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:05oH07COxkXKIMt6mIPRee,,,,,,Kanye West, Brandy,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,10,03:19,https://p.scdn.co/mp3-preview/eb1fe0eaf5d97ac25a2f973f0ae609f6d881dd2d?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,53
spotify:track:5VzeI5JM2y9t21JwrWAnkH,Addiction,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,11,04:28,https://p.scdn.co/mp3-preview/8832da61f3257645d8d08fe17d9e27397e0d681c?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58
spotify:track:466XcSgGAiQxcDrcV0yoMP,Skit #2,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,12,00:31,https://p.scdn.co/mp3-preview/947f3a4dfa56bee72a3eb1568f59e4f47564bdde?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,50
spotify:track:34KUIBsIUiPV7oCIzSdDAU,Diamonds From Sierra Leone - Remix,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB,,,,,,Kanye West, JAY-Z,,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,13,03:53,https://p.scdn.co/mp3-preview/ac6b570f77d3937e0fd1847c8dcf840ec79b2ab1?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,60
spotify:track:46fk9wjYcPm0sgym2b7EEE,We Major,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:20qISvAhX20dpIbOOzGK3q, spotify:artist:69m0yjx8ruKebsRvbNuEDz,,,,,Kanye West, Nas, Really Doe,,,,,spotify:album:5ll74bqtkcXlKE7wwkMq4g,Late Registration,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2005-08-30,https://i.scdn.co/image/ab67616d0000b273428d2255141c2119409a31b2,14,07:28,https://p.scdn.co/mp3-preview/7bd5e3ff54123a062fcf790a4f952cfa15caf6f6?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61
