track_uri,track_name,artist_uri_1,artist_uri_2,artist_uri_3,artist_uri_4,artist_uri_5,artist_uri_6,artist_uri_7,artist_name_1,artist_name_2,artist_name_3,artist_name_4,artist_name_5,artist_name_6,artist_name_7,album_uri,album_name,album_artist_uri_1,album_artist_uri_2,album_artist_uri_3,album_artist_name_1,album_artist_name_2,album_artist_name_3,album_release_date,album_image_url,track_number,duration,track_preview_url,explicit,popularity
spotify:track:6KdwBL0OFecxLc1cSV9WVp,The Morning,spotify:artist:2yQf6b8hxahZaT5dHlWaB1, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:2GHclqNVjqGuiE5mA7BEoc, spotify:artist:17lzZA2AlOHwCwFALHttmp, spotify:artist:18HVMQsV3tINaTyzT5UIjH, spotify:artist:0fA0VVWsXO9YnASrzqfmYu, spotify:artist:5RCdjio4ASMQ8CFaSuAl6C,Raekwon, Pusha T, Common, 2 Chainz, CyHi, Kid Cudi, D'banj,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,5,04:36,https://p.scdn.co/mp3-preview/f5e7bd8dcba204e8c6bc7fb6655b4b222697aade?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,49
spotify:track:7jCkMZdvs8ABVd7fAHyQHM,Cold.1,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0QHgL1lAIqAw0HtD7YldmP,,,,,,Kanye West, DJ Khaled,,,,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,6,03:36,https://p.scdn.co/mp3-preview/88b8e93d75af1324de8ba1f70d2cdc8300dd204b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,45
spotify:track:3yldvwyhm4WKrPyoJHSx99,Higher,spotify:artist:1W3FSF1BLpY3hlVIgvenLz, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:34t9RzI5oDMZJVmcoUZnJE, spotify:artist:2p4NADimVKvKnagDt4tcRQ,,,,The-Dream, Pusha T, Ma$e, Cocaine 80s,,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,7,04:34,https://p.scdn.co/mp3-preview/1048dc61e7487d1f997fadce43680846c1efbaa8?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,40
spotify:track:3BkPFyejx6Qf4otNHMvxap,Sin City,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t, spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a, spotify:artist:18HVMQsV3tINaTyzT5UIjH, spotify:artist:2hikCywT7dcTj6gt3jmsbD,,,John Legend, Travis Scott, Teyana Taylor, CyHi, Malik Yusef,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,8,04:28,https://p.scdn.co/mp3-preview/a59190373ba25087c915dc2207f808621e350df7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,42
spotify:track:6uG4BxL4qqSIOXfEiGdpBf,The One,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:17lzZA2AlOHwCwFALHttmp, spotify:artist:46VWDbmWmzvPBTmkSr25gM,,,,Kanye West, Big Sean, 2 Chainz, Marsha Ambrosius,,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,9,05:45,https://p.scdn.co/mp3-preview/e558e907f27c9fd901afdef97c2ed796495cfa24?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,40
spotify:track:6vO5OZ18h33ZO40S9plFDx,Creepers,spotify:artist:0fA0VVWsXO9YnASrzqfmYu,,,,,,,Kid Cudi,,,,,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,10,03:14,https://p.scdn.co/mp3-preview/7f330f45b5608b947dbf6bc0426ddb4882974997?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,44
spotify:track:5wDk4aZoWHvO8HAhOkxzZe,Bliss,spotify:artist:5y2Xq6xcjJb2jVM54GHK3t, spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a,,,,,,John Legend, Teyana Taylor,,,,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,11,03:31,https://p.scdn.co/mp3-preview/1db1db6623efa931ab062bf985607840cb4fb5a4?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,37
spotify:track:2rJvc7nSYWBKAuNUMx1Cr2,Don't Like.1,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:15iVAtD3s3FsQR4w1v6M0P, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:5pnbUBPifNnlusY8kTBivi,,,Kanye West, Chief Keef, Pusha T, Big Sean, Jadakiss,,,spotify:album:0bcOGgwJpwBjfFBTApoqSn,Kanye West Presents Good Music Cruel Summer,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,,,Vários intérpretes,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2733a2d2b9621ef645380c63c16,12,04:44,https://p.scdn.co/mp3-preview/e103d734e7382e73fcc34b2d1b4c46205b6ce0cd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,63
spotify:track:4eOJxoVUcN0kFX3ymAoREV,Cold,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0QHgL1lAIqAw0HtD7YldmP,,,,,,Kanye West, DJ Khaled,,,,,,spotify:album:0hWnFKG2S9mCzhbQNmFAGe,Cold,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b273cc651ed3ea1524935194a04a,1,03:40,https://p.scdn.co/mp3-preview/e5f22e48aa2527c480781f3026b8b41122adb2b2?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,45
spotify:track:4qikXelSRKvoCqFcHLB2H2,Mercy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0c173mlxpT3dSFRgMO8XPh, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:17lzZA2AlOHwCwFALHttmp,,,,Kanye West, Big Sean, Pusha T, 2 Chainz,,,,spotify:album:0hmFRR0pDSZIAvoJqEFSKv,Mercy,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2012-01-01,https://i.scdn.co/image/ab67616d0000b2732127d038204bc32c416d55e2,1,05:29,https://p.scdn.co/mp3-preview/692f4bb55b7ee877dcfbbd59ec4c3570cfd56ea5?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73
spotify:track:1DbeslBYnckTqqTcc1Y2Tg,New God Flow,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,Pusha T, Kanye West,,,,,,spotify:album:3gFzpNzh1Kb48CwztWkeLu,New God Flow,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,Pusha T, Kanye West,,2012-01-01,https://i.scdn.co/image/ab67616d0000b27325b48af98f6a17dce6ca5082,1,04:55,https://p.scdn.co/mp3-preview/b54e08c168caa7a933e13819797767fa162e4b78?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,51
spotify:track:1gqkRc9WtOpnGIqxf2Hvzr,On Sight,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,1,02:36,https://p.scdn.co/mp3-preview/225bb3c3c056f8d070395ff9072e4ea2d5dc564e?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,68
spotify:track:722tgOgdIbNe3BEyLnejw4,Black Skinhead,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,2,03:08,https://p.scdn.co/mp3-preview/e8bbdb49b2c046c68020e83a7001b7a8297327bd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,75
spotify:track:0HMCdlOPJkAGlB0MlSWIcO,I Am A God,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,3,03:52,https://p.scdn.co/mp3-preview/e42ffd7918384b5fe67ca5e20e1ba7e3661866a2?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,59
spotify:track:4cAgkb0ifwn0FSHGXnr4F6,New Slaves,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,4,04:17,https://p.scdn.co/mp3-preview/fe5997c6f51e71253b1f653b70c5724e7ab365cc?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:5nIu0VwPOsjkF61zfevLKh,Hold My Liquor,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,5,05:27,https://p.scdn.co/mp3-preview/08ed60c7e6de94eb48de8026c45b2ae6937870eb?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:52NmkyHsGsHGb1UX8fTkMg,I'm In It,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,6,03:55,https://p.scdn.co/mp3-preview/888e6e0c549d6e3e790e12ee80e15dda8fd18ea3?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57
spotify:track:42GcjriRK6srwHkfbkBqVl,Blood On The Leaves,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,7,06:00,https://p.scdn.co/mp3-preview/37841af81ff5300def79840e36adfe5d23fcd39f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,66
spotify:track:5nPOM0nFRAJ3XI8xCxNAzO,Guilt Trip,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,8,04:04,https://p.scdn.co/mp3-preview/85612abf9ea8f61acc4c049a026451e74cde193a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58
spotify:track:3RKblQNJs8HPvWBgXmq6nn,Send It Up,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,9,02:58,https://p.scdn.co/mp3-preview/fba25d8887dd85ca287c4bf918b33759cdc06e34?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,57
spotify:track:3sNVsP50132BTNlImLx70i,Bound 2,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7D2NdGvBHIavgLhmcwhluK,Yeezus,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2013-06-18,https://i.scdn.co/image/ab67616d0000b2731dacfbc31cc873d132958af9,10,03:49,https://p.scdn.co/mp3-preview/29e764b42b388d06a2d4abdc2bdae9e1834cf296?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,87
spotify:track:0j35X8cTq543QDYLOyqB8W,Only One,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4STHEaNw4mPZ2tzheohgXB,,,,,,Kanye West, Paul McCartney,,,,,,spotify:album:2ar6Yxkh6psvQOrGqk248v,Only One,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2015-01-08,https://i.scdn.co/image/ab67616d0000b273f2209e63affaa48af1b0a3b5,1,04:40,https://p.scdn.co/mp3-preview/7ec0ad6a1505104ebfb8077c142082eef4ba74b9?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,59
spotify:track:78TTtXnFQPzwqlbtbwqN0y,FourFiveSeconds,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4STHEaNw4mPZ2tzheohgXB,,,,,Rihanna, Kanye West, Paul McCartney,,,,,spotify:album:7yBl4uFyJzH48Vy6tPieXL,FourFiveSeconds,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4STHEaNw4mPZ2tzheohgXB,Rihanna, Kanye West, Paul McCartney,2015-01-24,https://i.scdn.co/image/ab67616d0000b27336a9ed72b45e54ff307641be,1,03:08,https://p.scdn.co/mp3-preview/186634aaa4ddb2549e41b746f27647bbd207f7f6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,79
spotify:track:79reBHqpRoWXaQbjBBY3UC,All Day,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:4EMtGVFvfCSrEmWaGV0roE, spotify:artist:1tUALn7PEhW7LpMuxvat2x, spotify:artist:4STHEaNw4mPZ2tzheohgXB,,,,Kanye West, Theophilus London, Allan Kingdom, Paul McCartney,,,,spotify:album:6PMuXABPVPf11EgTxrjroO,All Day,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2015-03-02,https://i.scdn.co/image/ab67616d0000b2734f96137ee493d57977218c2f,1,05:11,https://p.scdn.co/mp3-preview/7570d94166ce0cff41f48b84cea6754d68c933e7?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,61
spotify:track:1eQBEelI2NCy7AUTerX0KS,Ultralight Beam,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,1,05:21,https://p.scdn.co/mp3-preview/4c1eec960dba453f254048de7f09dae9ca40df6a?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,70
spotify:track:4KW1lqgSr8TKrvBII0Brf8,Father Stretch My Hands Pt. 1,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,2,02:16,https://p.scdn.co/mp3-preview/57a9595ec237d7980849599b9e321d4ce28af42f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,83
spotify:track:1Wsbr1d2BouNGk2q92mIj7,Pt. 2,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,3,02:10,https://p.scdn.co/mp3-preview/4b2b3c6b68092bca25c150a2b00a31ed25ac4f08?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,67
spotify:track:19a3JfW8BQwqHWUMbcqSx8,Famous,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,4,03:16,https://p.scdn.co/mp3-preview/9c6c8ca125b73f516e4bb8125d44efbcebe8c1c9?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73
spotify:track:49fT6owWuknekShh9utsjv,Feedback,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,5,02:27,https://p.scdn.co/mp3-preview/046681c6f9435a5a88b2e155568fe90f988cc65b?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,62
spotify:track:36o4taPyOdnOMf01ERmn9a,Low Lights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,6,02:12,https://p.scdn.co/mp3-preview/a88f1f61238047327172f697f5d83b014c8e154f?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,56
spotify:track:4qYLPta5HZ36idWiXtqh7B,Highlights,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,7,03:20,https://p.scdn.co/mp3-preview/46a9df1eb6dfb23b7ef4417e47ff22a25565f701?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,59
spotify:track:6wfzokDylbrJzrJcpnBkcy,Freestyle 4,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,8,02:03,https://p.scdn.co/mp3-preview/a3da2cfe19c8440f4a2d3966f531e5266b793fdd?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,58
spotify:track:5CGS4UovzA7ftCJkLVXQju,I Love Kanye,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,9,00:45,https://p.scdn.co/mp3-preview/b57cf464550d23d20b7b9aca2e3a118148a65315?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,65
spotify:track:3nAq2hCr1oWsIU54tS98pL,Waves,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,10,03:02,https://p.scdn.co/mp3-preview/0e7abaa6542bcb388c9487a9b0e72847141cf4af?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,73
spotify:track:30Zcjs7pgEkmJA1lEbGSWT,FML,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,,,,,Kanye West,,,,,,,spotify:album:7gsWAHLeT0w7es6FofOXk1,The Life Of Pablo,spotify:artist:5K4W6rqBFWDnAN6FQUkS6x,,,Kanye West,,,2016-06-10,https://i.scdn.co/image/ab67616d0000b2732a7db835b912dc5014bd37f4,11,03:56,https://p.scdn.co/mp3-preview/20aa27fbe451f56919d236c398d70e67fa9cbdd9?cid=9950ac751e34487dbbe027c4fd7f8e99,TRUE,66
